time_s	gforce_x	gforce_y	gforce_z	ang_vel_x	ang_vel_y	ang_vel_z
2.386	0.07	0.02	0.98	0.01	0.01	0.03
2.39	0.06	0.02	0.99	0.01	0.01	0.03
2.398	0.06	0.02	0.99	0.0	-0.01	0.04
2.401	0.11	0.03	1.02	0.0	-0.01	0.04
2.405	0.11	0.03	1.02	0.0	0.01	0.03
2.409	0.07	0.03	1.0	0.0	0.01	0.03
2.427	0.07	0.03	1.0	0.0	0.02	0.03
2.429	0.06	0.03	1.0	0.0	0.02	0.03
2.434	0.06	0.03	1.0	0.0	0.0	0.03
2.436	0.09	0.02	1.03	0.0	0.0	0.03
2.437	0.09	0.02	1.03	0.0	0.01	0.03
2.448	0.08	0.05	1.03	0.0	0.01	0.03
2.45	0.08	0.05	1.03	0.0	0.02	0.03
2.451	0.05	0.01	0.97	0.0	0.02	0.03
2.456	0.05	0.01	0.97	0.0	0.0	0.03
2.46	0.09	0.02	1.03	0.0	0.0	0.03
2.466	0.09	0.02	1.03	0.0	0.01	0.03
2.47	0.11	0.05	1.03	0.0	0.01	0.03
2.476	0.11	0.05	1.03	0.01	0.02	0.03
2.481	0.07	0.02	0.98	0.01	0.02	0.03
2.486	0.07	0.02	0.98	0.0	0.02	0.03
2.489	0.07	0.01	1.02	0.0	0.02	0.03
2.497	0.07	0.01	1.02	0.01	0.0	0.03
2.5	0.09	0.04	1.02	0.01	0.0	0.03
2.506	0.09	0.04	1.02	0.02	0.02	0.03
2.51	0.04	-0.01	0.97	0.02	0.02	0.03
2.517	0.04	-0.01	0.97	0.01	0.0	0.03
2.536	0.09	0.03	1.05	0.01	0.0	0.03
2.538	0.09	0.03	1.05	0.01	-0.01	0.03
2.539	0.13	0.1	1.08	0.01	-0.01	0.03
2.541	0.13	0.1	1.08	0.02	0.02	0.02
2.542	0.05	0.0	0.97	0.02	0.02	0.02
2.557	0.05	0.0	0.97	0.01	-0.01	0.03
2.558	0.11	0.02	1.05	0.01	-0.01	0.03
2.56	0.11	0.02	1.05	0.01	-0.01	0.03
2.561	0.12	0.09	1.04	0.01	-0.01	0.03
2.572	0.12	0.09	1.04	0.01	0.01	0.03
2.574	0.05	0.0	1.0	0.01	0.01	0.03
2.576	0.05	0.0	1.0	0.01	-0.01	0.03
2.584	0.09	0.04	1.0	0.01	-0.01	0.03
2.586	0.09	0.04	1.0	0.0	-0.01	0.03
2.59	0.11	0.09	1.06	0.0	-0.01	0.03
2.598	0.11	0.09	1.06	0.01	0.01	0.03
2.601	0.07	0.02	0.99	0.01	0.01	0.03
2.606	0.07	0.02	0.99	0.0	0.0	0.04
2.609	0.09	0.05	1.01	0.0	0.0	0.04
2.626	0.09	0.05	1.01	0.0	-0.01	0.03
2.63	0.1	0.08	1.05	0.0	-0.01	0.03
2.631	0.1	0.08	1.05	0.0	0.01	0.03
2.633	0.06	0.01	0.99	0.0	0.01	0.03
2.636	0.06	0.01	0.99	0.0	0.0	0.03
2.64	0.09	0.05	0.98	0.0	0.0	0.03
2.649	0.09	0.05	0.98	0.0	0.0	0.03
2.65	0.11	0.09	1.06	0.0	0.0	0.03
2.656	0.11	0.09	1.06	0.0	0.03	0.03
2.66	0.03	0.01	0.95	0.0	0.03	0.03
2.667	0.03	0.01	0.95	-0.01	0.0	0.03
2.67	0.1	0.07	1.03	-0.01	0.0	0.03
2.676	0.1	0.07	1.03	-0.01	0.0	0.03
2.681	0.1	0.08	1.03	-0.01	0.0	0.03
2.686	0.1	0.08	1.03	-0.01	0.03	0.03
2.689	0.05	0.0	0.97	-0.01	0.03	0.03
2.701	0.05	0.0	0.97	-0.01	0.01	0.03
2.702	0.09	0.07	0.99	-0.01	0.01	0.03
2.706	0.09	0.07	0.99	0.0	0.02	0.03
2.71	0.05	0.02	1.01	0.0	0.02	0.03
2.728	0.05	0.02	1.01	0.0	0.02	0.03
2.73	0.05	-0.02	0.99	0.0	0.02	0.03
2.731	0.05	-0.02	0.99	0.0	0.01	0.03
2.732	0.08	0.07	0.97	0.0	0.01	0.03
2.736	0.08	0.07	0.97	0.0	0.02	0.03
2.74	0.06	0.02	1.03	0.0	0.02	0.03
2.749	0.06	0.02	1.03	0.01	0.03	0.03
2.751	0.04	0.01	0.97	0.01	0.03	0.03
2.756	0.04	0.01	0.97	0.01	0.01	0.03
2.76	0.08	0.07	1.0	0.01	0.01	0.03
2.766	0.08	0.07	1.0	0.01	0.02	0.03
2.77	0.04	0.0	1.01	0.01	0.02	0.03
2.776	0.04	0.0	1.01	0.01	0.02	0.03
2.781	0.05	0.01	1.04	0.01	0.02	0.03
2.786	0.05	0.01	1.04	0.01	0.0	0.03
2.79	0.07	0.09	0.99	0.01	0.0	0.03
2.798	0.07	0.09	0.99	0.01	0.02	0.02
2.801	0.06	0.05	1.01	0.01	0.02	0.02
2.806	0.06	0.05	1.01	0.01	0.01	0.03
2.81	0.05	0.07	1.0	0.01	0.01	0.03
2.83	0.05	0.07	1.0	0.01	0.01	0.03
2.833	0.03	-0.01	1.01	0.01	0.01	0.03
2.834	0.03	-0.01	1.01	0.0	0.01	0.02
2.835	0.07	0.07	1.01	0.0	0.01	0.02
2.836	0.07	0.07	1.01	0.0	0.0	0.03
2.84	0.03	0.04	1.01	0.0	0.0	0.03
2.853	0.03	0.04	1.01	0.0	0.01	0.03
2.856	0.02	-0.01	0.98	0.0	0.01	0.03
2.857	0.02	-0.01	0.98	0.0	0.01	0.02
2.86	0.06	0.07	1.01	0.0	0.01	0.02
2.867	0.06	0.07	1.01	0.0	0.0	0.03
2.87	0.03	0.01	0.99	0.0	0.0	0.03
2.876	0.03	0.01	0.99	0.0	0.01	0.02
2.883	0.05	0.0	0.99	0.0	0.01	0.02
2.886	0.05	0.0	0.99	0.0	0.0	0.03
2.89	0.05	0.07	1.0	0.0	0.0	0.03
2.897	0.05	0.07	1.0	0.0	0.0	0.03
2.901	0.01	-0.02	0.99	0.0	0.0	0.03
2.906	0.01	-0.02	0.99	0.0	0.01	0.02
2.91	0.07	0.04	1.01	0.0	0.01	0.02
2.93	0.07	0.04	1.01	0.0	-0.01	0.03
2.931	0.02	0.05	0.99	0.0	-0.01	0.03
2.933	0.02	0.05	0.99	0.01	0.01	0.03
2.934	0.04	-0.02	0.99	0.01	0.01	0.03
2.936	0.04	-0.02	0.99	0.01	0.0	0.02
2.94	0.08	0.08	1.05	0.01	0.0	0.02
2.949	0.08	0.08	1.05	0.01	-0.01	0.03
2.951	0.0	0.01	0.96	0.01	-0.01	0.03
2.956	0.0	0.01	0.96	0.01	0.01	0.02
2.96	0.07	0.03	1.04	0.01	0.01	0.02
2.966	0.07	0.03	1.04	0.01	-0.02	0.02
2.97	0.06	0.07	1.01	0.01	-0.02	0.02
2.976	0.06	0.07	1.01	0.01	-0.01	0.02
2.98	0.03	-0.01	0.98	0.01	-0.01	0.02
2.986	0.03	-0.01	0.98	0.01	0.01	0.02
2.99	0.11	0.08	1.06	0.01	0.01	0.02
2.998	0.11	0.08	1.06	0.01	-0.03	0.02
3.0	0.02	0.04	0.96	0.01	-0.03	0.02
3.006	0.02	0.04	0.96	0.01	0.0	0.02
3.01	0.07	0.03	1.01	0.01	0.0	0.02
3.017	0.07	0.03	1.01	0.0	-0.01	0.02
3.038	0.09	0.1	1.02	0.0	-0.01	0.02
3.04	0.09	0.1	1.02	0.0	-0.03	0.02
3.042	0.04	0.01	0.95	0.0	-0.03	0.02
3.044	0.04	0.01	0.95	0.0	0.01	0.02
3.045	0.11	0.09	1.06	0.0	0.01	0.02
3.046	0.11	0.09	1.06	0.0	-0.01	0.02
3.058	0.07	0.06	0.94	0.0	-0.01	0.02
3.061	0.07	0.06	0.94	-0.01	0.0	0.02
3.062	0.06	0.04	1.01	-0.01	0.0	0.02
3.066	0.06	0.04	1.01	-0.01	-0.03	0.02
3.07	0.12	0.1	1.02	-0.01	-0.03	0.02
3.076	0.12	0.1	1.02	-0.01	0.01	0.02
3.08	0.04	0.01	0.94	-0.01	0.01	0.02
3.086	0.04	0.01	0.94	-0.01	-0.01	0.02
3.09	0.12	0.08	1.03	-0.01	-0.01	0.02
3.096	0.12	0.08	1.03	0.0	-0.01	0.02
3.1	0.07	0.05	0.95	0.0	-0.01	0.02
3.106	0.07	0.05	0.95	-0.01	0.01	0.02
3.11	0.1	0.04	0.98	-0.01	0.01	0.02
3.128	0.1	0.04	0.98	-0.01	-0.01	0.02
3.131	0.1	0.09	1.03	-0.01	-0.01	0.02
3.132	0.1	0.09	1.03	0.0	0.01	0.02
3.133	0.07	0.01	0.92	0.0	0.01	0.02
3.147	0.07	0.01	0.92	-0.01	-0.01	0.02
3.149	0.12	0.07	1.09	-0.01	-0.01	0.02
3.151	0.12	0.07	1.09	0.0	0.01	0.02
3.152	0.06	0.03	0.92	0.0	0.01	0.02
3.16	0.06	0.03	0.92	0.0	0.0	0.02
3.161	0.11	0.04	1.05	0.0	0.0	0.02
3.174	0.11	0.04	1.05	0.0	-0.01	0.03
3.176	0.09	0.06	1.01	0.0	-0.01	0.03
3.177	0.09	0.06	1.01	0.0	0.01	0.02
3.192	0.08	0.01	0.95	0.0	0.01	0.02
3.193	0.08	0.01	0.95	0.0	-0.02	0.03
3.196	0.12	0.07	1.12	0.0	-0.02	0.03
3.196	0.12	0.07	1.12	0.01	0.01	0.02
3.207	0.04	0.0	0.89	0.01	0.01	0.02
3.208	0.04	0.0	0.89	0.0	-0.02	0.03
3.21	0.12	0.06	1.11	0.0	-0.02	0.03
3.227	0.12	0.06	1.11	0.01	-0.01	0.03
3.228	0.07	0.04	0.98	0.01	-0.01	0.03
3.229	0.07	0.04	0.98	0.0	0.0	0.03
3.23	0.07	0.03	1.01	0.0	0.0	0.03
3.25	0.07	0.03	1.01	0.0	-0.02	0.03
3.251	0.11	0.06	1.1	0.0	-0.02	0.03
3.252	0.11	0.06	1.1	0.0	0.01	0.03
3.253	0.04	0.01	0.92	0.0	0.01	0.03
3.262	0.04	0.01	0.92	0.0	-0.02	0.03
3.263	0.12	0.05	1.12	0.0	-0.02	0.03
3.274	0.12	0.05	1.12	0.0	-0.01	0.03
3.276	0.06	0.01	0.94	0.0	-0.01	0.03
3.276	0.06	0.01	0.94	0.0	0.0	0.03
3.29	0.09	0.04	1.02	0.0	0.0	0.03
3.291	0.09	0.04	1.02	0.0	-0.02	0.03
3.292	0.07	0.02	1.03	0.0	-0.02	0.03
3.307	0.07	0.02	1.03	0.0	0.01	0.03
3.308	0.06	0.02	0.9	0.0	0.01	0.03
3.309	0.06	0.02	0.9	0.0	-0.02	0.03
3.31	0.11	0.05	1.13	0.0	-0.02	0.03
3.327	0.11	0.05	1.13	0.01	0.01	0.02
3.331	0.05	0.01	0.86	0.01	0.01	0.02
3.333	0.05	0.01	0.86	0.0	-0.01	0.03
3.334	0.11	0.05	1.12	0.0	-0.01	0.03
3.336	0.11	0.05	1.12	0.01	0.0	0.02
3.35	0.05	0.01	0.9	0.01	0.0	0.02
3.351	0.05	0.01	0.9	0.0	0.01	0.02
3.352	0.07	0.05	1.01	0.0	0.01	0.02
3.361	0.07	0.05	1.01	0.0	-0.02	0.02
3.362	0.1	0.03	1.05	0.0	-0.02	0.02
3.365	0.1	0.03	1.05	0.01	0.02	0.02
3.37	0.06	0.04	0.86	0.01	0.02	0.02
3.376	0.06	0.04	0.86	0.0	-0.02	0.02
3.381	0.11	0.06	1.14	0.0	-0.02	0.02
3.386	0.11	0.06	1.14	0.01	0.02	0.02
3.39	0.05	0.02	0.81	0.01	0.02	0.02
3.396	0.05	0.02	0.81	0.0	-0.02	0.02
3.4	0.1	0.07	1.16	0.0	-0.02	0.02
3.405	0.1	0.07	1.16	0.02	0.0	0.02
3.41	0.09	0.03	0.86	0.02	0.0	0.02
3.43	0.09	0.03	0.86	-0.01	-0.05	0.02
3.432	0.08	0.08	1.04	-0.01	-0.05	0.02
3.433	0.08	0.08	1.04	-0.03	-0.15	0.01
3.434	0.1	0.04	0.95	-0.03	-0.15	0.01
3.436	0.1	0.04	0.95	-0.04	-0.14	-0.14
3.44	0.05	-0.03	0.94	-0.04	-0.14	-0.14
3.447	0.05	-0.03	0.94	0.02	0.07	-0.47
3.449	0.07	0.01	0.93	0.02	0.07	-0.47
3.456	0.07	0.01	0.93	-0.03	-0.12	-0.34
3.461	0.1	-0.01	1.09	-0.03	-0.12	-0.34
3.466	0.1	-0.01	1.09	-0.04	-0.09	-0.24
3.47	0.14	0.04	0.84	-0.04	-0.09	-0.24
3.476	0.14	0.04	0.84	-0.01	-0.22	-0.25
3.48	0.18	0.17	1.14	-0.01	-0.22	-0.25
3.485	0.18	0.17	1.14	0.0	-0.47	-0.36
3.49	0.09	0.16	0.86	0.0	-0.47	-0.36
3.509	0.09	0.16	0.86	-0.02	-0.36	-0.48
3.511	0.08	0.08	1.13	-0.02	-0.36	-0.48
3.512	0.08	0.08	1.13	-0.1	-0.43	-0.5
3.513	0.07	0.0	0.86	-0.1	-0.43	-0.5
3.517	0.07	0.0	0.86	-0.1	-0.33	-0.41
3.52	0.06	0.07	1.04	-0.1	-0.33	-0.41
3.526	0.06	0.07	1.04	-0.2	-0.67	-0.26
3.531	0.14	-0.01	0.96	-0.2	-0.67	-0.26
3.536	0.14	-0.01	0.96	-0.26	-1.05	-0.13
3.54	0.12	-0.07	1.08	-0.26	-1.05	-0.13
3.546	0.12	-0.07	1.08	-0.22	-1.54	-0.08
3.55	0.2	-0.07	0.99	-0.22	-1.54	-0.08
3.556	0.2	-0.07	0.99	-0.1	-1.95	-0.04
3.562	0.24	0.07	0.99	-0.1	-1.95	-0.04
3.566	0.24	0.07	0.99	-0.15	-2.36	-0.04
3.57	0.17	0.14	1.05	-0.15	-2.36	-0.04
3.576	0.17	0.14	1.05	-0.19	-2.87	-0.09
3.581	0.2	0.01	0.98	-0.19	-2.87	-0.09
3.586	0.2	0.01	0.98	-0.26	-3.17	-0.11
3.59	0.31	-0.03	1.02	-0.26	-3.17	-0.11
3.608	0.31	-0.03	1.02	-0.25	-3.51	-0.06
3.61	0.38	-0.02	0.93	-0.25	-3.51	-0.06
3.612	0.38	-0.02	0.93	-0.19	-3.78	-0.05
3.613	0.38	0.06	1.03	-0.19	-3.78	-0.05
3.632	0.38	0.06	1.03	-0.2	-3.87	-0.08
3.634	0.31	0.06	0.93	-0.2	-3.87	-0.08
3.635	0.31	0.06	0.93	-0.2	-3.63	-0.07
3.637	0.35	0.07	1.01	-0.2	-3.63	-0.07
3.638	0.35	0.07	1.01	-0.2	-3.34	-0.01
3.64	0.38	0.02	0.88	-0.2	-3.34	-0.01
3.646	0.38	0.02	0.88	-0.19	-3.0	0.01
3.649	0.46	0.02	0.95	-0.19	-3.0	0.01
3.656	0.46	0.02	0.95	-0.22	-2.77	-0.02
3.661	0.49	-0.01	0.84	-0.22	-2.77	-0.02
3.666	0.49	-0.01	0.84	-0.23	-2.67	-0.05
3.669	0.52	0.02	0.94	-0.23	-2.67	-0.05
3.676	0.52	0.02	0.94	-0.2	-2.93	-0.02
3.681	0.5	-0.02	0.8	-0.2	-2.93	-0.02
3.686	0.5	-0.02	0.8	-0.17	-3.13	0.03
3.689	0.57	0.02	0.89	-0.17	-3.13	0.03
3.711	0.57	0.02	0.89	-0.13	-3.27	0.1
3.712	0.56	-0.03	0.73	-0.13	-3.27	0.1
3.713	0.56	-0.03	0.73	-0.13	-3.21	0.13
3.714	0.62	0.05	0.86	-0.13	-3.21	0.13
3.716	0.62	0.05	0.86	-0.18	-3.0	0.13
3.72	0.61	-0.05	0.74	-0.18	-3.0	0.13
3.726	0.61	-0.05	0.74	-0.13	-3.23	0.22
3.735	0.62	0.01	0.82	-0.13	-3.23	0.22
3.736	0.62	0.01	0.82	0.0	-3.36	0.22
3.74	0.67	-0.02	0.65	0.0	-3.36	0.22
3.751	0.67	-0.02	0.65	-0.08	-3.05	0.22
3.753	0.69	0.01	0.73	-0.08	-3.05	0.22
3.756	0.69	0.01	0.73	-0.05	-2.66	0.21
3.76	0.71	-0.04	0.6	-0.05	-2.66	0.21
3.766	0.71	-0.04	0.6	-0.02	-2.19	0.23
3.77	0.73	0.02	0.67	-0.02	-2.19	0.23
3.776	0.73	0.02	0.67	-0.02	-1.61	0.22
3.781	0.72	-0.05	0.58	-0.02	-1.61	0.22
3.786	0.72	-0.05	0.58	-0.02	-1.24	0.2
3.79	0.76	0.0	0.69	-0.02	-1.24	0.2
3.796	0.76	0.0	0.69	0.04	-1.0	0.17
3.8	0.73	-0.04	0.6	0.04	-1.0	0.17
3.806	0.73	-0.04	0.6	0.07	-0.97	0.18
3.826	0.75	0.01	0.71	0.07	-0.97	0.18
3.828	0.75	0.01	0.71	0.04	-0.89	0.11
3.829	0.76	-0.01	0.61	0.04	-0.89	0.11
3.831	0.76	-0.01	0.61	-0.03	-0.87	0.1
3.832	0.79	0.0	0.7	-0.03	-0.87	0.1
3.836	0.79	0.0	0.7	-0.05	-0.9	0.08
3.84	0.76	0.0	0.62	-0.05	-0.9	0.08
3.847	0.76	0.0	0.62	-0.06	-1.05	0.07
3.85	0.78	-0.03	0.66	-0.06	-1.05	0.07
3.856	0.78	-0.03	0.66	-0.05	-1.14	0.05
3.861	0.79	-0.01	0.58	-0.05	-1.14	0.05
3.866	0.79	-0.01	0.58	-0.05	-1.2	0.06
3.87	0.8	-0.01	0.65	-0.05	-1.2	0.06
3.877	0.8	-0.01	0.65	-0.02	-1.16	0.06
3.88	0.76	-0.03	0.54	-0.02	-1.16	0.06
3.886	0.76	-0.03	0.54	0.0	-1.13	0.08
3.89	0.82	0.0	0.63	0.0	-1.13	0.08
3.896	0.82	0.0	0.63	-0.02	-0.9	0.03
3.9	0.79	-0.02	0.52	-0.02	-0.9	0.03
3.906	0.79	-0.02	0.52	-0.05	-0.64	0.01
3.926	0.86	-0.02	0.6	-0.05	-0.64	0.01
3.928	0.86	-0.02	0.6	-0.04	-0.36	-0.01
3.929	0.79	0.0	0.53	-0.04	-0.36	-0.01
3.931	0.79	0.0	0.53	-0.06	-0.15	-0.01
3.932	0.83	-0.02	0.61	-0.06	-0.15	-0.01
3.936	0.83	-0.02	0.61	-0.06	-0.04	-0.01
3.941	0.8	-0.02	0.53	-0.06	-0.04	-0.01
3.955	0.8	-0.02	0.53	-0.06	-0.15	0.0
3.957	0.84	-0.05	0.62	-0.06	-0.15	0.0
3.958	0.84	-0.05	0.62	-0.01	-0.39	0.01
3.962	0.79	-0.01	0.55	-0.01	-0.39	0.01
3.968	0.79	-0.01	0.55	0.0	-0.64	0.03
3.971	0.84	-0.04	0.61	0.0	-0.64	0.03
3.976	0.84	-0.04	0.61	0.0	-0.76	0.05
3.981	0.79	0.01	0.53	0.0	-0.76	0.05
3.986	0.79	0.01	0.53	0.0	-0.82	0.07
3.989	0.87	-0.03	0.57	0.0	-0.82	0.07
3.996	0.87	-0.03	0.57	-0.02	-0.7	0.03
4.0	0.8	-0.01	0.51	-0.02	-0.7	0.03
4.006	0.8	-0.01	0.51	-0.02	-0.5	0.03
4.028	0.87	-0.05	0.54	-0.02	-0.5	0.03
4.036	0.87	-0.05	0.54	-0.05	-0.32	0.02
4.037	0.82	-0.01	0.51	-0.05	-0.32	0.02
4.039	0.82	-0.01	0.51	-0.05	-0.21	0.01
4.041	0.86	-0.06	0.53	-0.05	-0.21	0.01
4.043	0.86	-0.06	0.53	-0.04	-0.14	0.01
4.044	0.83	-0.02	0.54	-0.04	-0.14	0.01
4.046	0.83	-0.02	0.54	-0.03	-0.07	-0.01
4.052	0.84	-0.05	0.52	-0.03	-0.07	-0.01
4.056	0.84	-0.05	0.52	-0.03	-0.01	-0.01
4.063	0.84	-0.03	0.55	-0.03	-0.01	-0.01
4.066	0.84	-0.03	0.55	-0.04	0.07	-0.02
4.07	0.84	-0.05	0.54	-0.04	0.07	-0.02
4.077	0.84	-0.05	0.54	-0.05	0.06	0.0
4.08	0.85	-0.03	0.56	-0.05	0.06	0.0
4.086	0.85	-0.03	0.56	-0.06	-0.05	-0.01
4.09	0.84	-0.03	0.56	-0.06	-0.05	-0.01
4.097	0.84	-0.03	0.56	-0.08	-0.26	0.0
4.1	0.83	-0.03	0.52	-0.08	-0.26	0.0
4.106	0.83	-0.03	0.52	-0.07	-0.43	0.0
4.126	0.84	-0.04	0.52	-0.07	-0.43	0.0
4.131	0.84	-0.04	0.52	-0.05	-0.52	0.03
4.132	0.85	-0.01	0.49	-0.05	-0.52	0.03
4.133	0.85	-0.01	0.49	-0.02	-0.46	0.04
4.135	0.84	-0.03	0.5	-0.02	-0.46	0.04
4.137	0.84	-0.03	0.5	0.0	-0.22	0.01
4.14	0.84	-0.02	0.51	0.0	-0.22	0.01
4.151	0.84	-0.02	0.51	-0.01	0.13	0.0
4.152	0.86	-0.03	0.51	-0.01	0.13	0.0
4.156	0.86	-0.03	0.51	0.0	0.4	-0.02
4.165	0.82	-0.03	0.54	0.0	0.4	-0.02
4.167	0.82	-0.03	0.54	-0.01	0.51	-0.02
4.17	0.84	-0.06	0.53	-0.01	0.51	-0.02
4.177	0.84	-0.06	0.53	0.0	0.46	-0.02
4.18	0.82	-0.03	0.56	0.0	0.46	-0.02
4.186	0.82	-0.03	0.56	0.01	0.25	0.0
4.189	0.83	-0.04	0.54	0.01	0.25	0.0
4.197	0.83	-0.04	0.54	0.02	0.03	0.02
4.2	0.82	-0.04	0.53	0.02	0.03	0.02
4.206	0.82	-0.04	0.53	0.02	-0.1	0.03
4.224	0.83	-0.03	0.54	0.02	-0.1	0.03
4.226	0.83	-0.03	0.54	0.02	-0.12	0.04
4.227	0.84	-0.04	0.53	0.02	-0.12	0.04
4.228	0.84	-0.04	0.53	0.03	-0.06	0.03
4.231	0.83	-0.05	0.55	0.03	-0.06	0.03
4.236	0.83	-0.05	0.55	0.01	0.03	0.01
4.24	0.84	-0.05	0.53	0.01	0.03	0.01
4.247	0.84	-0.05	0.53	0.0	0.05	0.0
4.25	0.83	-0.06	0.57	0.0	0.05	0.0
4.256	0.83	-0.06	0.57	-0.01	0.0	0.0
4.261	0.84	-0.05	0.52	-0.01	0.0	0.0
4.266	0.84	-0.05	0.52	0.0	-0.06	0.0
4.27	0.85	-0.05	0.56	0.0	-0.06	0.0
4.277	0.85	-0.05	0.56	0.0	-0.07	-0.01
4.28	0.83	-0.05	0.54	0.0	-0.07	-0.01
4.286	0.83	-0.05	0.54	0.01	-0.01	-0.01
4.29	0.85	-0.07	0.57	0.01	-0.01	-0.01
4.297	0.85	-0.07	0.57	0.01	0.04	-0.01
4.3	0.84	-0.05	0.55	0.01	0.04	-0.01
4.306	0.84	-0.05	0.55	0.01	0.06	-0.02
4.311	0.85	-0.07	0.56	0.01	0.06	-0.02
4.316	0.85	-0.07	0.56	0.0	0.0	-0.02
4.32	0.83	-0.04	0.57	0.0	0.0	-0.02
4.341	0.83	-0.04	0.57	0.0	-0.1	0.0
4.342	0.84	-0.04	0.52	0.0	-0.1	0.0
4.344	0.84	-0.04	0.52	0.01	-0.15	0.01
4.345	0.87	-0.06	0.55	0.01	-0.15	0.01
4.346	0.87	-0.06	0.55	0.01	-0.07	0.0
4.35	0.82	-0.03	0.49	0.01	-0.07	0.0
4.356	0.82	-0.03	0.49	-0.01	0.02	0.0
4.365	0.87	-0.07	0.56	-0.01	0.02	0.0
4.367	0.87	-0.07	0.56	0.0	0.11	-0.01
4.37	0.82	-0.04	0.51	0.0	0.11	-0.01
4.377	0.82	-0.04	0.51	0.0	0.15	-0.02
4.38	0.86	-0.07	0.55	0.0	0.15	-0.02
4.386	0.86	-0.07	0.55	0.01	0.14	-0.01
4.39	0.82	-0.05	0.55	0.01	0.14	-0.01
4.396	0.82	-0.05	0.55	0.02	0.09	0.0
4.4	0.82	-0.05	0.53	0.02	0.09	0.0
4.406	0.82	-0.05	0.53	0.02	0.0	0.01
4.423	0.85	-0.06	0.56	0.02	0.0	0.01
4.425	0.85	-0.06	0.56	0.02	-0.04	0.01
4.427	0.81	-0.03	0.51	0.02	-0.04	0.01
4.428	0.81	-0.03	0.51	0.02	-0.05	0.02
4.446	0.87	-0.07	0.56	0.02	-0.05	0.02
4.448	0.87	-0.07	0.56	0.03	0.01	0.01
4.45	0.81	-0.02	0.51	0.03	0.01	0.01
4.451	0.81	-0.02	0.51	0.01	0.09	0.0
4.452	0.86	-0.07	0.54	0.01	0.09	0.0
4.456	0.86	-0.07	0.54	0.01	0.14	-0.01
4.461	0.85	-0.03	0.56	0.01	0.14	-0.01
4.466	0.85	-0.03	0.56	0.0	0.23	-0.03
4.469	0.84	-0.03	0.53	0.0	0.23	-0.03
4.477	0.84	-0.03	0.53	-0.03	0.27	-0.05
4.479	0.88	-0.04	0.59	-0.03	0.27	-0.05
4.485	0.88	-0.04	0.59	-0.03	0.24	-0.05
4.49	0.82	0.01	0.55	-0.03	0.24	-0.05
4.496	0.82	0.01	0.55	-0.08	0.16	-0.06
4.5	0.89	-0.05	0.59	-0.08	0.16	-0.06
4.506	0.89	-0.05	0.59	-0.09	0.02	-0.07
4.522	0.83	-0.01	0.54	-0.09	0.02	-0.07
4.531	0.83	-0.01	0.54	-0.11	-0.12	-0.06
4.532	0.86	-0.02	0.54	-0.11	-0.12	-0.06
4.533	0.86	-0.02	0.54	-0.12	-0.2	-0.05
4.534	0.85	-0.02	0.55	-0.12	-0.2	-0.05
4.536	0.85	-0.02	0.55	-0.13	-0.15	-0.06
4.54	0.83	0.01	0.49	-0.13	-0.15	-0.06
4.547	0.83	0.01	0.49	-0.16	-0.06	-0.08
4.55	0.87	-0.02	0.54	-0.16	-0.06	-0.08
4.556	0.87	-0.02	0.54	-0.17	0.08	-0.11
4.563	0.82	-0.01	0.49	-0.17	0.08	-0.11
4.566	0.82	-0.01	0.49	-0.15	0.15	-0.1
4.57	0.89	-0.01	0.52	-0.15	0.15	-0.1
4.578	0.89	-0.01	0.52	-0.15	0.22	-0.1
4.581	0.82	-0.03	0.53	-0.15	0.22	-0.1
4.586	0.82	-0.03	0.53	-0.14	0.25	-0.09
4.59	0.84	-0.03	0.53	-0.14	0.25	-0.09
4.596	0.84	-0.03	0.53	-0.09	0.17	-0.07
4.6	0.87	-0.04	0.55	-0.09	0.17	-0.07
4.606	0.87	-0.04	0.55	-0.05	0.09	-0.05
4.62	0.83	-0.05	0.51	-0.05	0.09	-0.05
4.622	0.83	-0.05	0.51	-0.03	-0.01	0.0
4.624	0.82	-0.08	0.51	-0.03	-0.01	0.0
4.64	0.82	-0.08	0.51	0.03	-0.11	0.04
4.642	0.82	-0.06	0.53	0.03	-0.11	0.04
4.643	0.82	-0.06	0.53	0.09	-0.13	0.06
4.643	0.84	-0.04	0.5	0.09	-0.13	0.06
4.646	0.84	-0.04	0.5	0.09	-0.09	0.06
4.65	0.85	-0.02	0.52	0.09	-0.09	0.06
4.656	0.85	-0.02	0.52	0.07	-0.03	0.04
4.66	0.86	-0.01	0.51	0.07	-0.03	0.04
4.666	0.86	-0.01	0.51	0.05	0.01	0.02
4.67	0.9	0.0	0.52	0.05	0.01	0.02
4.68	0.9	0.0	0.52	0.01	0.07	0.0
4.681	0.86	-0.02	0.53	0.01	0.07	0.0
4.686	0.86	-0.02	0.53	-0.02	0.08	-0.01
4.69	0.87	-0.01	0.54	-0.02	0.08	-0.01
4.696	0.87	-0.01	0.54	-0.04	0.02	-0.01
4.699	0.84	0.0	0.53	-0.04	0.02	-0.01
4.706	0.84	0.0	0.53	-0.07	-0.09	-0.01
4.719	0.82	0.0	0.53	-0.07	-0.09	-0.01
4.721	0.82	0.0	0.53	-0.08	-0.18	-0.01
4.722	0.85	0.0	0.52	-0.08	-0.18	-0.01
4.738	0.85	0.0	0.52	-0.08	-0.27	-0.01
4.74	0.84	-0.03	0.49	-0.08	-0.27	-0.01
